task_idx,trial_idx,cutrial_no,targetangle_deg,targetx_cm,targety_cm,cursortype,rotation_deg,doaiming_bool,aimstart_deg,aim_deg,aimdeviation_deg,aimtime_ms,phase,cutime_ms,time_ms,mousex_cm,mousey_cm,cursorx_cm,cursory_cm,deviation_bool
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,0,2737669,0,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737685,16,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737702,33,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737719,50,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737735,66,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737752,83,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737768,99,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737785,116,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737802,133,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737819,150,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737835,166,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737852,183,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737868,199,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737885,216,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737902,233,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737918,249,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737935,266,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737952,283,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737969,300,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2737985,316,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2738002,333,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,1,2738019,350,0.12958,-0.12326,-0.04195,-0.17385,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738035,366,0.11107,-0.12326,-0.05121,-0.15782,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738052,383,0.11107,-0.12326,-0.05121,-0.15782,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738069,400,0.11107,-0.10271,-0.03342,-0.14755,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738086,417,0.11107,-0.08217,-0.01563,-0.13728,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738102,433,0.09256,-0.06163,-0.00709,-0.11097,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738119,450,0.09256,-0.06163,-0.00709,-0.11097,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738135,466,0.07405,-0.02054,0.01923,-0.07440,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738152,483,0.05554,0.00000,0.02777,-0.04810,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738169,500,0.03702,0.02054,0.03630,-0.02179,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738185,516,0.01851,0.04109,0.04484,0.00451,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738202,533,0.00000,0.08217,0.07116,0.04109,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738219,550,-0.03702,0.10271,0.07044,0.08342,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738236,567,-0.05554,0.14380,0.09677,0.12000,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738252,583,-0.07405,0.16434,0.10530,0.14630,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738269,600,-0.09256,0.20543,0.13163,0.18287,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738286,617,-0.12958,0.24652,0.14870,0.23548,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738302,633,-0.14810,0.30814,0.19281,0.28233,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738319,650,-0.18512,0.34923,0.20988,0.33493,0
12,85,197,60.00000,4.00000,6.92820,regular,-60,True,50.00000,115.75000,55.75000,5532,2,2738335,666,-0.20363,0.39032,0.23621,0.37151,0
